,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
220,2013-04-26 14:37:22,1367001442.0,adp,0.46,54.46,19.1684901532,1578.78,43.8812335958,-24.7127434426,underperform
221,2003-10-03 16:48:40,1065214120.0,adsk,0.0,18.44,0.0,995.97,0.0,0.0,underperform
222,2004-06-20 07:36:21,1087731381.0,adsk,0.0,39.4,113.665943601,1132.05,13.6630621404,100.00288146,outperform
223,2004-08-03 23:39:21,1091590761.0,adsk,0.0,39.96,116.702819957,1099.69,10.4139682922,106.288851664,outperform
224,2005-02-25 15:10:44,1109362244.0,adsk,0.0,29.83,61.7678958785,1184.16,18.8951474442,42.8727484343,outperform
225,2005-04-19 09:08:08,1113916088.0,adsk,0.0,31.69,71.8546637744,1152.78,15.744450134,56.1102136404,outperform
226,2013-02-06 12:50:17,1360173017.0,adsk,5.45,31.69,71.8546637744,1512.12,51.823850116,20.0308136584,outperform
227,2013-05-14 02:47:26,1368514046.0,adsk,36.49,31.69,71.8546637744,1650.34,65.701778166,6.15288560839,outperform
228,2013-04-23 04:44:32,1366706672.0,adt,48.01,31.69,0.0,1578.78,0.0,0.0,underperform
229,2013-05-09 13:05:42,1368119142.0,adt,69.94,31.69,0.0,1617.5,2.45252663449,-2.45252663449,underperform
230,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,0.0,1129.3,0.0,0.0,underperform
231,2004-11-02 15:30:15,1099427415.0,aee,0.804,48.01,4.2109832863,1130.56,0.111573541132,4.09940974517,outperform
232,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,12.5027132624,1210.08,7.15310369255,5.34960956987,outperform
233,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,13.5663121337,1267.43,12.2314708226,1.33484131108,outperform
234,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,12.1337095724,1289.69,14.2026033826,-2.06889381024,underperform
235,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,16.149337964,1459.68,29.2552908882,-13.1059529242,underperform
236,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,16.7136965487,1486.59,31.6381829452,-14.9244863965,underperform
237,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,0.586064684176,1338.6,18.533604888,-17.9475402038,underperform
238,2012-04-23 16:14:50,1335212090.0,aee,86.81,46.34,0.586064684176,1378.53,22.0694235367,-21.4833588525,underperform
239,2013-05-15 17:35:45,1368653745.0,aee,94.51,46.34,0.586064684176,1658.78,46.8856813956,-46.2996167114,underperform
240,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,0.0,876.07,0.0,0.0,underperform
241,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,4.11099691675,890.35,1.63000673462,2.48099018213,outperform
242,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.69,0.0,0.0,underperform
243,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,2.33881163085,1130.65,2.81533886823,-0.476527237379,underperform
244,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,7.33249051833,1172.92,6.65914939665,0.673341121683,outperform
245,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,43.2680151707,1391.97,26.5783993671,16.6896158036,outperform
246,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,55.9418457649,1448.39,31.7089361547,24.2329096101,outperform
247,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,38.4955752212,1338.6,21.7252134693,16.770361752,outperform
248,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,12.1049304678,1332.63,21.182333203,-9.07740273523,underperform
249,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,24.9051833123,1239.7,12.7317698624,12.1734134498,outperform
250,2012-07-27 00:36:41,1343363801.0,aep,123.75,39.52,24.9051833123,1338.31,21.698842401,3.20634091122,outperform
251,2013-04-25 05:13:54,1366881234.0,aep,126.19,39.52,24.9051833123,1562.5,42.0854968218,-17.1803135096,underperform
252,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,0.0,995.97,0.0,0.0,underperform
253,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,5.40201005025,1074.14,7.84862997881,-2.44661992856,underperform
254,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,21.3567839196,1098.63,10.3075393837,11.0492445359,outperform
255,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,38.8190954774,1111.09,11.5585810818,27.2605143956,outperform
256,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,56.0301507538,1190.33,19.5146440154,36.5155067384,outperform
257,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,107.035175879,1210.12,21.5016516562,85.5335242232,outperform
258,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,180.150753769,1455.54,46.1429561131,134.007797656,outperform
259,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,181.658291457,1438.87,44.46921092,137.189080537,outperform
260,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,124.874371859,1338.6,34.4016386036,90.4727332557,outperform
261,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,121.48241206,1379.93,38.5513619888,82.9310500715,outperform
262,2011-05-23 09:17:49,1306156669.0,aes,178.11,13.02,63.567839196,1333.27,33.8664819221,29.7013572738,outperform
263,2011-07-24 02:55:42,1311490542.0,aes,178.11,12.68,59.2964824121,1343.8,34.923742683,24.372739729,outperform
264,2013-05-23 20:50:51,1369356651.0,aes,279.88,12.68,59.2964824121,1666.29,67.3032320251,-8.006749613,underperform
265,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,0.0,1152.11,0.0,0.0,underperform
266,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,11.7419354839,1099.69,-4.54991276875,16.2918482526,outperform
267,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,52.5290322581,1173.82,1.88436868007,50.644663578,outperform
268,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,68.8387096774,1189.41,3.2375380823,65.6011715951,outperform
269,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,-1.52258064516,1181.39,2.54142399597,-4.06400464113,underperform
270,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,6.72258064516,1221.34,6.00897483747,0.713605807689,outperform
271,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,19.5483870968,1294.18,12.3312878111,7.21709928571,outperform
272,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,-46.9677419355,1422.95,23.5081719627,-70.4759138982,underperform
273,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,-41.1483870968,1459.68,26.6962356025,-67.8446226993,underperform
274,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,-41.935483871,1437.77,24.7945074689,-66.7299913399,underperform
275,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,-30.1806451613,1338.6,16.1868224388,-46.3674676001,underperform
276,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,-35.3161290323,1348.78,17.0704186232,-52.3865476555,underperform
277,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,-67.9096774194,930.09,-19.2707293574,-48.6389480619,underperform
278,2012-12-19 21:05:07,1355969107.0,aet,43.0,24.87,-67.9096774194,1435.81,24.6243848244,-92.5340622437,underperform
279,2013-06-05 05:12:09,1370423529.0,aet,63.37,24.87,-67.9096774194,1608.9,39.6481238771,-107.557801296,underperform
280,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,0.0,995.97,0.0,0.0,underperform
281,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,6.10230332037,1069.72,7.40484151129,-1.30253819092,underperform
282,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,20.8495363446,1140.65,14.5265419641,6.32299438049,outperform
283,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,19.6230930302,1105.09,10.9561532978,8.66693973242,outperform
284,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,18.3966497158,1168.41,17.3137745113,1.08287520454,outperform
285,2005-03-17 18:20:48,1111101648.0,afl,0.189,38.22,14.3284475022,1206.83,21.1713204213,-6.84287291905,underperform
286,2005-04-06 19:09:19,1112828959.0,afl,0.189,37.0,10.6790308106,1184.07,18.8861110274,-8.20708021679,underperform
287,2005-08-28 22:41:53,1125283313.0,afl,0.162,43.93,31.408914149,1212.37,21.7275620752,9.68135207381,outperform
288,2006-05-28 02:32:55,1148797975.0,afl,0.185,46.78,39.9341908465,1272.88,27.8030462765,12.1311445701,outperform
289,2007-02-20 18:32:53,1172014373.0,afl,0.171,48.45,44.9297038588,1459.68,46.5586312841,-1.62892742527,underperform
290,2007-04-08 10:16:28,1176041788.0,afl,0.171,47.92,43.3443015256,1443.76,44.9601895639,-1.61588803837,underperform
291,2008-01-23 12:52:38,1201110758.0,afl,0.172,61.31,83.3981453784,1338.6,34.4016386036,48.9965067748,outperform
292,2009-01-29 12:02:15,1233248535.0,afl,0.241,25.06,-25.0373915645,836.57,-16.0044981275,-9.03289343701,underperform
293,2011-12-30 09:10:57,1325254257.0,afl,33.03,43.27,29.4346395453,1265.43,27.0550317781,2.37960776725,outperform
294,2012-07-17 03:10:14,1342509014.0,afl,30.49,43.27,29.4346395453,1363.67,36.9187826943,-7.48414314894,underperform
295,2013-05-07 11:42:45,1367941365.0,afl,27.57,43.27,29.4346395453,1625.96,63.2539132705,-33.8192737252,underperform
296,2003-11-17 22:46:03,1069127163.0,agn,0.739,76.65,0.0,1050.35,0.0,0.0,underperform
297,2004-06-19 14:49:29,1087670969.0,agn,0.695,91.42,19.2694063927,1133.56,7.9221211977,11.347285195,outperform
298,2004-08-10 02:33:38,1092119618.0,agn,0.637,69.32,-9.56294846706,1079.04,2.73147046223,-12.2944189293,underperform
299,2004-11-02 14:09:49,1099422589.0,agn,0.637,72.5,-5.41422048271,1130.56,7.63650211834,-13.0507226011,underperform
300,2005-03-10 01:40:57,1110436857.0,agn,0.522,75.47,-1.53946510111,1225.31,16.657304708,-18.1967698091,underperform
301,2005-04-04 23:20:33,1112671233.0,agn,0.522,69.07,-9.88910632746,1172.92,11.6694435188,-21.5585498463,underperform
302,2005-08-29 12:42:47,1125333767.0,agn,0.51,92.83,21.1089367254,1205.1,14.7331841767,6.37575254867,outperform
303,2006-06-21 09:29:01,1150896541.0,agn,0.47,104.14,35.8643183301,1252.2,19.2174037226,16.6469146075,outperform
304,2007-02-20 16:30:00,1172007000.0,agn,0.544,113.32,47.8408349641,1459.68,38.9708192507,8.8700157134,outperform
305,2007-04-06 22:28:10,1175912890.0,agn,0.544,113.52,48.1017612524,1437.77,36.8848479078,11.2169133446,outperform
306,2008-01-23 23:06:53,1201147613.0,agn,0.449,65.01,-15.1859099804,1338.6,27.443233208,-42.6291431884,underperform
307,2008-02-16 18:44:49,1203205489.0,agn,0.436,63.89,-16.647097195,1367.21,30.1670871614,-46.8141843565,underperform
308,2008-05-17 08:24:31,1211027071.0,agn,0.429,54.11,-29.4063926941,1408.66,34.1133907745,-63.5197834686,underperform
309,2012-08-11 08:06:33,1344686793.0,agn,28.52,54.11,-29.4063926941,1402.22,33.5002618175,-62.9066545116,underperform
310,2012-08-22 22:58:41,1345690721.0,agn,28.52,54.11,-29.4063926941,1413.49,34.5732374923,-63.9796301863,underperform
311,2013-04-22 02:49:52,1366613392.0,agn,26.63,54.11,-29.4063926941,1555.25,48.0696910554,-77.4760837494,underperform
312,2013-05-12 05:08:18,1368349698.0,agn,40.37,54.11,-29.4063926941,1626.67,54.8693292712,-84.2757219653,underperform
313,2004-02-15 09:40:39,1076856039.0,aig,1.15,74.72,0.0,1152.11,0.0,0.0,underperform
314,2004-08-18 11:50:54,1092844254.0,aig,1.173,68.32,-8.56531049251,1095.17,-4.9422364184,-3.62307407411,underperform
315,2005-01-18 04:07:03,1106039223.0,aig,1.162,66.14,-11.482869379,1195.98,3.80779613058,-15.2906655096,underperform
316,2005-04-28 12:07:20,1114704440.0,aig,1.162,51.85,-30.6076017131,1162.1,0.867104703544,-31.4747064166,underperform
317,2006-01-07 18:38:22,1136677102.0,aig,1.294,70.11,-6.16970021413,1273.46,10.5328484259,-16.7025486401,underperform
318,2006-06-17 17:06:59,1150578419.0,aig,1.384,59.87,-19.8741970021,1230.04,6.76411106578,-26.6383080679,underperform
319,2007-03-15 06:01:57,1173952917.0,aig,1.687,67.0,-10.3319057816,1406.6,22.0890366371,-32.4209424187,underperform
320,2007-05-04 05:36:10,1178271370.0,aig,1.687,70.65,-5.44700214133,1486.3,29.0067788666,-34.4537810079,underperform
321,2007-06-05 04:27:22,1181032042.0,aig,1.614,72.55,-2.90417558887,1530.95,32.8822768659,-35.7864524548,underperform
322,2007-07-06 07:35:21,1183721721.0,aig,1.614,70.27,-5.95556745182,1524.87,32.3545494788,-38.3101169306,underperform
323,2008-01-23 16:02:26,1201122146.0,aig,1.918,52.07,-30.3131691649,1338.6,16.1868224388,-46.4999916037,underperform
324,2008-05-23 12:57:40,1211561860.0,aig,2.282,37.81,-49.397751606,1413.4,22.679258057,-72.077009663,underperform
325,2008-09-21 02:42:52,1221979372.0,aig,2.411,3.85,-94.8474304069,1206.51,4.72177135864,-99.5692017655,underperform
326,2008-10-27 11:48:40,1225122520.0,aig,2.411,1.7,-97.7248394004,876.77,-23.898759667,-73.8260797334,underperform
327,2008-12-17 11:42:57,1229532177.0,aig,3.273,1.8,-97.591006424,904.42,-21.4988152173,-76.0921912067,underperform
328,2008-12-19 05:47:27,1229683647.0,aig,3.273,1.67,-97.7649892934,913.18,-20.7384711529,-77.0265181404,underperform
329,2009-01-06 14:34:51,1231270491.0,aig,3.273,1.66,-97.778372591,934.7,-18.8705939537,-78.9077786373,underperform
330,2011-04-29 00:43:45,1304052225.0,aig,95.52,31.8,-57.4411134904,1347.24,16.9367508311,-74.3778643214,underperform
331,2011-09-02 15:22:28,1314991348.0,aig,85.55,24.08,-67.7730192719,1212.92,5.27814184409,-73.051161116,underperform
332,2011-11-03 02:27:12,1320301632.0,aig,76.86,24.19,-67.6258029979,1253.3,8.78301551067,-76.4088185085,underperform
333,2011-11-04 17:31:20,1320442280.0,aig,76.86,23.75,-68.2146680942,1218.28,5.74337519855,-73.9580432928,underperform
334,2012-01-02 19:39:36,1325551176.0,aig,81.27,23.2,-68.9507494647,1257.6,9.15624376145,-78.1069932261,underperform
335,2012-03-10 07:53:56,1331384036.0,aig,66.35,23.2,-68.9507494647,1352.63,17.4045881036,-86.3553375682,underperform
336,2012-07-01 20:48:59,1341190139.0,aig,74.18,23.2,-68.9507494647,1329.04,15.3570405604,-84.307790025,underperform
337,2012-07-13 10:02:58,1342188178.0,aig,74.18,23.2,-68.9507494647,1341.47,16.4359305969,-85.3866800616,underperform
338,2012-11-12 11:30:45,1352737845.0,aig,71.9,23.2,-68.9507494647,1379.85,19.7672097282,-88.7179591929,underperform
339,2013-01-30 10:56:28,1359561388.0,aig,71.9,23.2,-68.9507494647,1501.96,30.3660240776,-99.3167735422,underperform
340,2013-04-22 02:32:25,1366612345.0,aig,48.99,23.2,-68.9507494647,1555.25,34.9914504691,-103.942199934,underperform
341,2013-05-11 13:26:32,1368293192.0,aig,45.01,23.2,-68.9507494647,1632.69,41.7130308738,-110.663780338,underperform
342,2003-10-26 17:46:24,1067208384.0,aiv,2.028,40.65,0.0,1033.77,0.0,0.0,underperform
343,2004-01-18 06:24:52,1074425092.0,aiv,2.14,33.95,-16.4821648216,1132.05,9.50695028875,-25.9891151104,underperform
344,2004-05-22 07:48:23,1085226503.0,aiv,2.092,28.39,-30.159901599,1088.68,5.31162637724,-35.4715279763,underperform
345,2004-11-30 01:33:49,1101796429.0,aiv,2.024,36.36,-10.5535055351,1173.82,13.5475008948,-24.1010064298,underperform
346,2005-01-09 17:04:30,1105308270.0,aiv,2.024,35.96,-11.5375153752,1187.89,14.9085386498,-26.446054025,underperform
347,2005-02-16 03:30:49,1108542649.0,aiv,1.986,38.05,-6.39606396064,1210.34,17.0802015922,-23.4762655529,underperform
348,2005-03-08 22:29:05,1110338945.0,aiv,1.986,38.95,-4.18204182042,1219.43,17.959507434,-22.1415492544,underperform
349,2005-04-11 18:19:40,1113257980.0,aiv,1.986,36.65,-9.84009840098,1181.2,14.2613927663,-24.1014911673,underperform
350,2005-09-05 18:49:31,1125960571.0,aiv,2.265,39.96,-1.69741697417,1218.02,17.8231134585,-19.5205304327,underperform
351,2007-01-17 16:51:48,1169070708.0,aiv,2.86,59.81,47.1340713407,1430.62,38.3886164234,8.74545491733,outperform
352,2007-02-20 06:12:22,1171969942.0,aiv,2.934,61.6,51.5375153752,1459.68,41.1996865841,10.3378287911,outperform
353,2008-01-08 07:10:49,1199794249.0,aiv,3.619,32.5,-20.049200492,1390.19,34.4776884607,-54.5268889527,underperform
354,2008-01-23 19:31:02,1201134662.0,aiv,3.619,38.0,-6.51906519065,1338.6,29.4872166923,-36.006281883,underperform
355,2013-04-22 08:22:07,1366633327.0,aiv,380.3,38.0,-6.51906519065,1555.25,50.4444895867,-56.9635547773,underperform
356,2013-05-14 20:29:12,1368577752.0,aiv,397.17,38.0,-6.51906519065,1650.34,59.6428605976,-66.1619257883,underperform
357,2005-01-31 23:37:39,1107232659.0,aiz,0.271,32.53,0.0,1171.36,0.0,0.0,underperform
358,2005-02-16 10:35:03,1108568103.0,aiz,0.271,33.78,3.84260682447,1210.34,3.32775577107,0.5148510534,outperform
359,2005-12-25 21:45:53,1135565153.0,aiz,0.263,43.21,32.8312327083,1268.12,8.2604835405,24.5707491678,outperform
360,2006-05-23 20:17:02,1148429822.0,aiz,0.264,48.87,50.2305564095,1256.58,7.27530392023,42.9552524892,outperform
361,2006-11-08 14:58:09,1163015889.0,aiz,0.257,54.74,68.2754380572,1385.72,18.3000956154,49.9753424418,outperform
362,2007-04-13 11:17:08,1176477428.0,aiz,0.252,55.85,71.6876729173,1448.39,23.6502868461,48.0373860712,outperform
363,2007-11-04 02:11:09,1194160269.0,aiz,0.253,64.58,98.5244389794,1508.44,28.7768064472,69.7476325322,outperform
364,2008-01-23 20:26:27,1201137987.0,aiz,0.246,65.85,102.428527513,1338.6,14.2774211173,88.1511063957,outperform
365,2008-01-29 03:01:48,1201593708.0,aiz,0.246,64.3,97.6636950507,1362.3,16.3007102855,81.3629847652,outperform
366,2011-05-08 22:34:13,1304908453.0,aiz,20.48,38.8,19.2745158315,1335.1,13.9786231389,5.29589269262,outperform
367,2011-07-31 11:16:28,1312125388.0,aiz,19.94,35.62,9.49892407009,1300.67,11.0393047398,-1.5403806697,underperform
368,2013-04-22 18:49:03,1366670943.0,aiz,20.58,35.62,9.49892407009,1555.25,32.7730159814,-23.2740919113,underperform
369,2013-05-07 11:26:28,1367940388.0,aiz,32.09,35.62,9.49892407009,1625.96,38.809588854,-29.3106647839,underperform
370,2006-06-29 20:45:30,1151628330.0,akam,0.305,35.85,0.0,1250.56,0.0,0.0,underperform
371,2006-11-30 09:22:43,1164896563.0,akam,0.27,48.6,35.5648535565,1381.9,10.5024948823,25.0623586742,outperform
372,2007-01-13 14:46:03,1168717563.0,akam,0.27,54.64,52.4128312413,1414.85,13.1373144831,39.2755167582,outperform
373,2007-02-11 18:36:34,1171236994.0,akam,0.209,56.16,56.6527196653,1448.31,15.8129158137,40.8398038516,outperform
374,2007-02-19 17:28:06,1171924086.0,akam,0.209,55.99,56.1785216179,1455.54,16.3910568066,39.7874648113,outperform
375,2007-03-08 17:09:23,1173391763.0,akam,0.209,50.37,40.5020920502,1374.12,9.88037359263,30.6217184576,outperform
376,2007-03-16 16:26:34,1174076794.0,akam,0.209,50.97,42.1757322176,1377.95,10.1866363869,31.9890958307,outperform
377,2007-04-04 23:17:57,1175743077.0,akam,0.209,51.17,42.7336122734,1439.37,15.0980360798,27.6355761935,outperform
378,2007-04-28 07:15:54,1177758954.0,akam,0.209,44.8,24.9651324965,1495.42,19.5800281474,5.38510434912,outperform
379,2007-04-29 10:14:03,1177856043.0,akam,0.172,44.8,24.9651324965,1494.25,19.4864700614,5.4786624351,outperform
380,2007-04-30 10:46:44,1177944404.0,akam,0.27,44.8,24.9651324965,1494.07,19.4720765097,5.49305598679,outperform
381,2007-05-01 11:19:59,1178032799.0,akam,0.172,44.08,22.9567642957,1486.3,18.8507548618,4.10600943385,outperform
382,2007-06-01 00:57:17,1180673837.0,akam,0.172,44.21,23.3193863319,1518.11,21.3944153019,1.92497102999,outperform
383,2007-07-02 18:05:36,1183413936.0,akam,0.172,48.2,34.4490934449,1503.35,20.2141440635,14.2349493814,outperform
384,2007-10-11 04:29:16,1192091356.0,akam,0.163,37.13,3.57043235704,1552.58,24.1507804504,-20.5803480933,underperform
385,2007-12-13 22:43:51,1197603831.0,akam,0.157,35.54,-0.864714086471,1515.96,21.2224923234,-22.0872064099,underperform
386,2008-01-23 20:39:10,1201138750.0,akam,0.157,27.59,-23.040446304,1338.6,7.04004605937,-30.0804923634,underperform
387,2008-11-02 19:38:10,1225672690.0,akam,0.133,14.38,-59.8884239888,954.09,-23.7069792733,-36.1814447156,underperform
388,2008-12-19 20:41:49,1229737309.0,akam,0.133,15.63,-56.4016736402,913.18,-26.9783137155,-29.4233599247,underperform
389,2009-02-07 12:52:24,1234029144.0,akam,0.133,17.41,-51.4365411437,832.23,-33.4514137666,-17.985127377,underperform
390,2004-09-24 23:35:21,1096083321.0,all,0.235,48.25,0.0,1129.3,0.0,0.0,underperform
391,2005-01-30 21:16:48,1107137808.0,all,0.257,49.67,2.94300518135,1174.55,4.0069069335,-1.06390175215,underperform
392,2005-02-04 03:29:23,1107505763.0,all,0.244,50.93,5.55440414508,1189.41,5.32276631542,0.231637829661,outperform
393,2007-01-13 10:07:07,1168700827.0,all,0.249,64.6,33.8860103627,1414.85,25.285575135,8.60043522765,outperform
394,2007-02-22 20:38:57,1172194737.0,all,0.213,61.89,28.2694300518,1456.38,28.9630744709,-0.693644419098,underperform
395,2007-04-10 15:14:21,1176232461.0,all,0.217,60.57,25.5336787565,1448.39,28.2555565394,-2.72187778297,underperform
396,2008-01-23 23:24:46,1201148686.0,all,0.261,51.3,6.32124352332,1338.6,18.533604888,-12.2123613647,underperform
397,2011-05-05 15:24:18,1304623458.0,all,30.87,33.65,-30.2590673575,1361.22,20.5366156026,-50.7956829601,underperform
398,2011-07-14 00:16:09,1310616969.0,all,30.87,29.87,-38.0932642487,1319.49,16.8414061808,-54.9346704295,underperform
399,2011-09-12 04:48:27,1315817307.0,all,31.43,24.81,-48.5803108808,1154.23,2.20756220668,-50.7878730875,underperform
400,2011-10-28 00:34:15,1319776455.0,all,31.43,27.71,-42.5699481865,1229.05,8.83290533959,-51.4028535261,underperform
401,2012-03-11 04:48:46,1331455726.0,all,33.86,27.71,-42.5699481865,1365.91,20.9519171168,-63.5218653033,underperform
402,2012-08-20 11:29:53,1345476593.0,all,31.11,27.71,-42.5699481865,1418.16,25.5786770566,-68.1486252431,underperform
403,2013-04-23 04:40:20,1366706420.0,all,33.24,27.71,-42.5699481865,1578.78,39.801647038,-82.3715952245,underperform
404,2013-05-09 08:24:15,1368102255.0,all,31.8,27.71,-42.5699481865,1617.5,43.2303196671,-85.8002678536,underperform
405,2004-06-22 11:22:40,1087917760.0,altr,0.0,20.1,0.0,1134.41,0.0,0.0,underperform
406,2004-09-17 01:25:17,1095398717.0,altr,0.0,19.5,-2.98507462687,1128.33,-0.535961424882,-2.44911320198,underperform
407,2004-10-13 13:42:20,1097689340.0,altr,0.0,19.79,-1.54228855721,1113.65,-1.83002618101,0.287737623796,outperform
408,2004-12-09 07:30:24,1102595424.0,altr,0.0,22.2,10.447761194,1190.25,4.9223825601,5.52537863393,outperform
409,2005-02-04 08:02:17,1107522137.0,altr,0.0,18.87,-6.11940298507,1189.41,4.84833525798,-10.9677382431,underperform
410,2005-05-02 10:15:47,1115043347.0,altr,0.0,20.73,3.13432835821,1156.85,1.97812078525,1.15620757295,outperform
411,2005-08-29 00:15:53,1125288953.0,altr,0.0,21.35,6.21890547264,1205.1,6.23143307975,-0.0125276071139,underperform
412,2005-09-07 14:23:43,1126117423.0,altr,0.0,20.08,-0.0995024875622,1236.36,8.98705053728,-9.08655302485,underperform
413,2007-02-25 00:37:19,1172381839.0,altr,0.001,22.05,9.70149253731,1456.38,28.3821546002,-18.6806620629,underperform
414,2008-01-23 22:56:39,1201146999.0,altr,0.001,18.24,-9.25373134328,1338.6,17.9996650241,-27.2533963674,underperform
415,2008-02-20 18:30:55,1203550255.0,altr,0.29,17.2,-14.4278606965,1360.03,19.8887527437,-34.3166134402,underperform
416,2008-12-12 00:13:54,1229058834.0,altr,0.584,14.63,-27.2139303483,888.67,-21.6623619326,-5.55156841562,underperform
417,2008-12-22 17:49:20,1229986160.0,altr,0.584,16.02,-20.2985074627,887.88,-21.7320016572,1.43349419456,outperform
418,2011-10-23 05:27:00,1319362020.0,altr,17.5,37.05,84.328358209,1215.39,7.13851253074,77.1898456782,outperform
419,2012-03-09 05:22:40,1331288560.0,altr,16.7,37.05,84.328358209,1343.36,18.4192664028,65.9090918062,outperform
420,2013-02-06 17:54:59,1360191299.0,altr,15.0,37.05,84.328358209,1512.12,33.2957220053,51.0326362037,outperform
421,2013-06-02 09:56:44,1370181404.0,altr,14.49,37.05,84.328358209,1654.41,45.8388060754,38.4895521336,outperform
422,2005-01-24 03:45:23,1106556323.0,alxn,0.779,23.34,0.0,1167.87,0.0,0.0,underperform
423,2005-03-06 15:19:04,1110140344.0,alxn,0.779,21.1,-9.59725792631,1210.47,3.64766626422,-13.2449241905,underperform
424,2011-07-22 14:48:30,1311360510.0,alxn,7.24,57.13,144.772922022,1326.73,13.6025413787,131.170380644,outperform
425,2011-09-28 11:28:44,1317223724.0,alxn,0.22,66.99,187.017994859,1151.06,-1.4393725329,188.457367392,outperform
426,2012-11-07 01:50:15,1352271015.0,alxn,8.6,66.99,187.017994859,1394.53,19.4079820528,167.610012806,outperform
427,2013-02-06 13:28:04,1360175284.0,alxn,8.6,66.99,187.017994859,1512.12,29.4767397056,157.541255153,outperform
428,2013-05-16 20:58:25,1368752305.0,alxn,7.13,66.99,187.017994859,1633.77,39.8931387911,147.124856067,outperform
429,2004-04-23 20:12:59,1082765579.0,amat,0.068,19.97,0.0,1118.15,0.0,0.0,underperform
430,2004-06-20 10:05:12,1087740312.0,amat,0.065,18.14,-9.16374561843,1132.05,1.24312480436,-10.4068704228,underperform
431,2004-09-16 23:22:07,1095391327.0,amat,0.061,16.78,-15.9739609414,1125.82,0.685954478379,-16.6599154198,underperform
432,2004-10-18 20:51:33,1098147093.0,amat,0.061,15.86,-20.580871307,1108.2,-0.889862719671,-19.6910085873,underperform
433,2004-12-09 07:35:16,1102595716.0,amat,0.049,17.27,-13.5202804206,1190.25,6.44815096365,-19.9684313843,underperform
434,2006-07-22 02:40:25,1153550425.0,amat,0.048,14.76,-26.0891337006,1259.81,12.6691409918,-38.7582746924,underperform
435,2006-08-15 23:19:02,1155698342.0,amat,0.048,15.69,-21.4321482223,1285.58,14.973840719,-36.4059889414,underperform
436,2006-08-16 08:26:44,1155731204.0,amat,0.048,15.69,-21.4321482223,1295.43,15.8547600948,-37.2869083171,underperform
437,2006-08-29 06:26:38,1156847198.0,amat,0.047,16.33,-18.2273410115,1304.28,16.6462460314,-34.8735870429,underperform
438,2007-01-11 13:05:56,1168538756.0,amat,0.061,19.54,-2.15322984477,1412.84,26.3551401869,-28.5083700317,underperform
439,2007-03-28 08:57:09,1175086629.0,amat,0.058,18.84,-5.6584877316,1417.23,26.7477529848,-32.4062407164,underperform
440,2007-03-29 14:18:22,1175192302.0,amat,0.058,18.65,-6.60991487231,1437.5,28.5605687967,-35.170483669,underperform
